,Cleaned_name,Item_desp,Service_desp,pay_num,order_num
441,All wcg departments,Other,Red Dot Project,22498862,22498861.81
442,All wcg departments,Other,Red Dot Project Management,1906355,1906355.01
443,All wcg departments,Other,"Red Tape, Social Distancing",0,1013763.05
444,All wcg departments,Other,Refundable Deposit for Brackengate Hire,330000,330000.0
445,All wcg departments,Other,Regulator Bull nose,126500,126500.0
446,All wcg departments,Other,Research,2030670,7107345.0
447,All wcg departments,Other,"Restraints, wrist",0,4922.8
448,All wcg departments,Other,SERVICE; DESIGN AND LAYOUT ACTION,0,425749.5
449,All wcg departments,Other,SERVICE; RADIO BROADCAST,78406,78406.42
450,All wcg departments,Other,Sanitizer stand,0,187290.0
451,All wcg departments,Other,"Scale, 150kg",0,153394.6
452,All wcg departments,Other,Scales,0,88807.4
453,All wcg departments,Other,Scanner,0,11397.0
454,All wcg departments,Other,"Scanner, Flatbed",0,1242.0
455,All wcg departments,Other,"Scanner, Handheld",0,59960.0
456,All wcg departments,Other,Scanners,0,304690.0
457,All wcg departments,Other,Scrubbing Machine,0,128512.5
458,All wcg departments,Other,Seating public 4 seater,0,329823.9
459,All wcg departments,Other,Server credenza 900H,123200,103200.0
460,All wcg departments,Other,"Shelving, Steel",0,1312425.0
461,All wcg departments,Other,"Shelving, Wooden",0,419106.4
462,All wcg departments,Other,"Shield, Safety",6900,6900.0
463,All wcg departments,Other,Slipper Chairs,0,181750.54
464,All wcg departments,Other,Slipper chair,0,12534.52
465,All wcg departments,Other,"Slipper, Bedpan, cover pulp",0,3749.2
466,All wcg departments,Other,"Slipper, Midi, bedpan pulp",0,166920.0
467,All wcg departments,Other,Soap Dispenser,0,7715.93
468,All wcg departments,Other,Social Distance Marker (Tape),87,86.82
469,All wcg departments,Other,Software licence - Subscription,523250,0.0
470,All wcg departments,Other,Software licence-Cloud,162150,162150.0
471,All wcg departments,Other,Soiled Linen Carrier,0,70220.62
472,All wcg departments,Other,Sphygmanometer,0,5990.4
473,All wcg departments,Other,Sphygmanometer on roll stand,0,101200.0
474,All wcg departments,Other,Stage 2 Media Schedule,0,1300000.0
475,All wcg departments,Other,Stand Urine bag,0,8452.5
476,All wcg departments,Other,Stand medical for monitor,0,392437.5
477,All wcg departments,Other,"Stand, mobile bedpan and urinal",0,31934.4
478,All wcg departments,Other,Starigh desk - 900,0,52245.0
479,All wcg departments,Other,Steel Cabinet,0,29206.5
480,All wcg departments,Other,Step Chair,0,14942.5
481,All wcg departments,Other,Step Chairs,0,2455495.75
482,All wcg departments,Other,Stethoscope,0,16560.0
483,All wcg departments,Other,Straight Desk - 1800,0,31304.0
484,All wcg departments,Other,Straight Desk 1200mm,0,8320.5
485,All wcg departments,Other,Straight Desk 1300,0,2773.5
486,All wcg departments,Other,Straight Desk 1600mm,0,6235.0
487,All wcg departments,Other,Straight Desk 1800mm,0,7826.0
488,All wcg departments,Other,"Straight Desk, 1400 x 600 x 1000",0,6407.0
489,All wcg departments,Other,Straight desk 1250M,0,69337.5
490,All wcg departments,Other,Straight desk 1250mm,0,91525.5
491,All wcg departments,Other,Straight desk 1600M,0,137170.0
492,All wcg departments,Other,"Straight desk, 1000 x 600mm",0,25200.0
493,All wcg departments,Other,Straight desks,0,225366.0
494,All wcg departments,Other,Suction Bottles double,287500,287500.0
495,All wcg departments,Other,Suction Bottles single,241500,241500.0
496,All wcg departments,Other,Suction Liners,0,10212.0
497,All wcg departments,Other,Suction unit electrical,0,904948.8
498,All wcg departments,Other,"Surgical Gloves Nitrile, 6",534500,23820.0
499,All wcg departments,Other,"Surgical Gloves Nitrile, 6.5",156609,62150.0
500,All wcg departments,Other,"Surgical Gloves Nitrile, 8",0,77520.0
501,All wcg departments,Other,Sweeper,0,132800.0
502,All wcg departments,Other,Syringe Pump,146280,3694684.75
503,All wcg departments,Other,"Syringes for Arterial Blood Gas 3ml, Luer Lok (100)",17125,73338.75
504,All wcg departments,Other,Systems Cabinet 1200H,0,32250.0
505,All wcg departments,Other,Systems Cabinet 900H,0,66650.0
506,All wcg departments,Other,TRANSFER PAYMENTS TO SCHOOL FOR CURRICULUM SUPPORT: ORDER NUMBER,50451078,50451078.25
507,All wcg departments,Other,"Tabelt, Screen, covers",0,49478.0
508,All wcg departments,Other,"Table, outdoor",0,98385.0
509,All wcg departments,Other,"Tables, 1400mm",0,12814.0
510,All wcg departments,Other,"Tables, 900mm",0,10440.0
511,All wcg departments,Other,Tablet,0,840785.3
512,All wcg departments,Other,Tablet Port,0,11356.0
513,All wcg departments,Other,Tablets,0,96510.0
514,All wcg departments,Other,Television,0,30000.0
515,All wcg departments,Other,Television stand,0,14000.0
516,All wcg departments,Other,Thermometer (Infrared),0,180850.0
517,All wcg departments,Other,Thermometer ear,1000240,2239380.0
518,All wcg departments,Other,Torch,0,9660.0
519,All wcg departments,Other,Towel Paper for dispenser,44072,121296.8
520,All wcg departments,Other,Trolley 3 tier,0,68425.0
521,All wcg departments,Other,Trolley Medical Waste,0,4050.3
522,All wcg departments,Other,"Trolley patient Emergency, LG55",1627420,1627420.2
523,All wcg departments,Other,"Trolley, Dressing",0,100741.98000000001
524,All wcg departments,Other,"Trolley, patient body room",0,172960.0
525,All wcg departments,Other,Ultrasound,0,1210970.19
526,All wcg departments,Other,Urinal,0,5462.5
527,All wcg departments,Other,"Urinal, male pulp",0,224596.0
528,All wcg departments,Other,VACCINE FRIDGE,0,573625.41
529,All wcg departments,Other,Vacuum Cleaner,0,7084.0
530,All wcg departments,Other,Ventilator,0,30978028.5
531,All wcg departments,Other,Ventilator HFO,0,9268151.2
532,All wcg departments,Other,WASTE REMOVAL COVID 19,363570,748099.2
533,All wcg departments,Other,"Waste Trolley, Large",0,71796.8
534,All wcg departments,Other,"Waste Trolley, Small",0,52354.9
535,All wcg departments,Other,Wet floor signs,0,4053.78
536,All wcg departments,Other,Wheelchair,0,104615.04
537,All wcg departments,Other,Whiteboard 1200X1200,0,51118.56
538,All wcg departments,Other,Whiteboard 3000X1200,0,154100.0
539,All wcg departments,Other,Whiteboard 900 x 600,0,700.0
540,All wcg departments,Other,Whiteboard 900 x 900,0,12300.0
541,All wcg departments,Other,Wire cutting tool,0,600.0
542,All wcg departments,Other,Wire tying tool,0,600.0
543,All wcg departments,Other,Wringer trolley,0,10056.75
544,All wcg departments,Other,X-Ray Apparatus,0,2059628.8
545,All wcg departments,Other,campaign,1894783,1903288.72
546,All wcg departments,Other,iQM GEM 3500 CARTRIDGE BGE/HCT/GLU/LAC (150 SAMPLES),51593,230683.0
547,All wcg departments,Other,iQM GEM 3500 CARTRIDGE BGE/HCT/GLU/LAC (300 SAMPLES),28544,565720.0
548,All wcg departments,Other,regulator Pin Index,119600,119600.0
549,All wcg departments,PPE000 Other PPEs,0,10472,10472.0
550,All wcg departments,PPE000 Other PPEs,AV for use of cloth mask,136835,190235.31
551,All wcg departments,PPE000 Other PPEs,Disposable masks,1870,1870.0
552,All wcg departments,PPE000 Other PPEs,Filter for protective Masks,1207,1207.0
553,All wcg departments,PPE000 Other PPEs,"GLOVES , HEAVY DUTY, BLACK, ELBOW LENGTH, ONE SIZE FITS ALL",1400,1400.0
554,All wcg departments,PPE000 Other PPEs,"Gloves, Heavy duty, Rubber, Black",20369,247347.1
555,All wcg departments,PPE000 Other PPEs,"Gloves, Latex, Yellow, household",988593,2025362.6199999999
556,All wcg departments,PPE000 Other PPEs,"Gloves, Mens & womans Rubber",30000,30000.0
557,All wcg departments,PPE000 Other PPEs,"Gloves, chemical protective, Gauntlets,asbestos or Leather",0,666.5
558,All wcg departments,PPE000 Other PPEs,Gowns Disposable,4025,71283.5
559,All wcg departments,PPE000 Other PPEs,Hand soap anti-backterial 150g,453000,453000.0
560,All wcg departments,PPE000 Other PPEs,Other - Ppe,7050817,14398504.6
561,All wcg departments,PPE000 Other PPEs,Other - Themometer,223905,1246165.8
562,All wcg departments,PPE000 Other PPEs,"PARTITIONS, COVID19 SCREENS",54869,54868.61
563,All wcg departments,PPE000 Other PPEs,Paper towels,0,7590.0
564,All wcg departments,PPE000 Other PPEs,Partitioning Screen,0,1013763.05
565,All wcg departments,PPE000 Other PPEs,Perspex:Partitioning/Screens,1495,1495.0
566,All wcg departments,PPE000 Other PPEs,"Protector Shield (Face, Clear Pet)",17505,17505.3
567,All wcg departments,PPE000 Other PPEs,"WIPES,CLEANING",15300,15300.0
568,All wcg departments,PPE000 Other PPEs,Wipes,4260,15600.0
569,All wcg departments,PPE000 Other PPEs,"Wipes, Cleaning disinfectant",0,2027526.1
570,All wcg departments,PPE001 Surgical masks for patients,0,57056457,57317676.44
571,All wcg departments,PPE002 Surgical masks for healt care workers,0,1591555,1591555.0
572,All wcg departments,PPE002 Surgical masks for healt care workers,"Examination Gloves Nitrile, L",0,26040.0
573,All wcg departments,PPE002 Surgical masks for healt care workers,Mask Surgical/medical,77277483,36510196.28
574,All wcg departments,PPE002 Surgical masks for healt care workers,Masks Respirator N95,5800000,5750000.0
575,All wcg departments,PPE002 Surgical masks for healt care workers,Not for reporting,0,45000.0
576,All wcg departments,PPE002 Surgical masks for healt care workers,"Surgical Gloves Nitrile, 7",784647,6900000.0
577,All wcg departments,PPE002 Surgical masks for healt care workers,"Surgical Gloves Nitrile, 7.5",1304715,29325000.0
578,All wcg departments,PPE003 Respirator mask,0,36750,39025.0
579,All wcg departments,PPE003 Respirator mask,"Examination Gloves Nitrile, M",0,9880000.0
580,All wcg departments,PPE003 Respirator mask,Mask Surgical/medical,149500,381800.0
581,All wcg departments,PPE003 Respirator mask,Masks Respirator N95,5714648,3317603.79
582,All wcg departments,PPE003 Respirator mask,Other - Ppe,759583,9657240.76
583,All wcg departments,PPE003 Respirator mask,"Surgical Gloves Nitrile, 6",0,9375000.0
584,All wcg departments,PPE003 Respirator mask,"Surgical Gloves Nitrile, 7.5",0,2614817.3
585,All wcg departments,PPE004 Apron,0,51330,495757.82
586,All wcg departments,PPE004 Apron,Aprons,1575000,3110.9
587,All wcg departments,PPE004 Apron,PPE,115000,115000.0
588,All wcg departments,PPE005 Eye protection - Goggles,0,10675,10675.0
589,All wcg departments,PPE005 Eye protection - Goggles,Safety Goggels,1329496,536602.0
590,All wcg departments,PPE006 Visor / Face Shield,0,104168,104168.31
591,All wcg departments,PPE007 Isolation gowns,Gowns Disposable,6334,4600000.0
592,All wcg departments,PPE008 Surgical gowns,GOWN SURGICAL XXXL,0,1076.5
593,All wcg departments,PPE008 Surgical gowns,SURGICAL GOWNS 2XL,0,1702.16
594,All wcg departments,PPE008 Surgical gowns,SURGICAL GOWNS SMALL,0,2000000.0
595,All wcg departments,PPE008 Surgical gowns,SURGICAL GOWNS XL,0,4000000.0
596,All wcg departments,PPE009 Protective coveralls,0,16000,16000.0
597,All wcg departments,PPE009 Protective coveralls,Coveralls L,5764375,358690.0
598,All wcg departments,PPE009 Protective coveralls,Coveralls M,5750000,862650.0
599,All wcg departments,PPE009 Protective coveralls,Coveralls XL,7352925,310443.0
600,All wcg departments,PPE009 Protective coveralls,Coveralls XXL,6152225,134791.75
601,All wcg departments,PPE009 Protective coveralls,Coveralls XXXL,4849475,84368.0
602,All wcg departments,PPE009 Protective coveralls,Other - Protective Clothing,117400,3828227.8499999996
603,All wcg departments,PPE009 Protective coveralls,PPE,24438,24437.5
604,All wcg departments,PPE009 Protective coveralls,"Surgical Gloves Nitrile, 8.5",1120312,18400.0
605,All wcg departments,PPE010 Boot covers,0,1000,1000.0
606,All wcg departments,PPE010 Boot covers,Boot Covers,121200,14579550.0
607,All wcg departments,PPE010 Boot covers,OVERSHOE COVER NON WOVEN,51600,738.8
608,All wcg departments,PPE010 Boot covers,OVERSHOE COVER PLASTIC,45200,926.0
609,All wcg departments,PPE011 Digital thermometer,0,1059678,2081420.4500000002
610,All wcg departments,PPE011 Digital thermometer,Other - Themometer,1834220,5993425.0
611,All wcg departments,PPE012 Multi purpose sanitisers and disinfectants,0,39353867,198703852.55
612,All wcg departments,PPE012 Multi purpose sanitisers and disinfectants,CLEANING WIPES,1300000,1300000.0
613,All wcg departments,PPE013 Biohazard bags,Biohazard Bags,20000,765200.0
614,All wcg departments,PPE013 Biohazard bags,Shroud,987975,21342465.4
615,All wcg departments,PPE014 Body bags,Body bags,1826077,3165564.6
616,All wcg departments,PPE014 Body bags,Shroud,135000,0.0
617,All wcg departments,PPE015 Non-sterile examination gloves,0,1577724,1646780.6099999999
618,All wcg departments,PPE015 Non-sterile examination gloves,"Examination Gloves Latex, S",4170000,4600000.0
619,All wcg departments,PPE015 Non-sterile examination gloves,"Examination Gloves Nitrile, L",3909500,2427487.9
620,All wcg departments,PPE015 Non-sterile examination gloves,"Examination Gloves Nitrile, M",7451300,4961160.62
621,All wcg departments,PPE015 Non-sterile examination gloves,"Examination Gloves Nitrile, S",677036,525519.8
622,All wcg departments,PPE015 Non-sterile examination gloves,GLOVES NON STERILE TYPE 2 LARGE,437500,5269000.0
623,All wcg departments,PPE015 Non-sterile examination gloves,GLOVES NON STERILE TYPE 2 MEDIUM,409500,1477750.0
624,All wcg departments,PPE015 Non-sterile examination gloves,GLOVES NON STERILE TYPE 2 SMALL,245000,9473905.0
625,All wcg departments,PPE015 Non-sterile examination gloves,GLOVES NON STERILE TYPE 2 XLARGE,9625,3097000.0
626,All wcg departments,PPE015 Non-sterile examination gloves,Masks Respirator N95,22915000,3110.9
627,All wcg departments,PPE015 Non-sterile examination gloves,PALLETS NEW KILN DRIED,238844,598000.0
628,All wcg departments,PPE015 Non-sterile examination gloves,"Surgical Gloves Nitrile, 5.5",0,6688389.9799999995
629,All wcg departments,PPE015 Non-sterile examination gloves,"Surgical Gloves Nitrile, 6.5",0,3295206.28
630,All wcg departments,PPE015 Non-sterile examination gloves,"Surgical Gloves Nitrile, 7",0,645725.0
631,All wcg departments,PPE015 Non-sterile examination gloves,"Surgical Gloves Nitrile, 7.5",0,6379453.54
632,All wcg departments,PPE015 Non-sterile examination gloves,"Surgical Gloves Nitrile, 8",0,2800000.0
633,All wcg departments,PPE015 Non-sterile examination gloves,"Surgical Gloves Nitrile, 8.5",0,6179672.5
634,All wcg departments,PPE015 Non-sterile examination gloves,"Surgical Gloves Nitrile, 9",0,5239200.0
635,All wcg departments,PPE016 Sterile examination or surgical gloves,0,737543,1780806.5
636,All wcg departments,PPE016 Sterile examination or surgical gloves,"Examination Gloves Latex, S",69900,70000.0
637,All wcg departments,PPE016 Sterile examination or surgical gloves,"Examination Gloves Nitrile, L",2618944,1052300.0
638,All wcg departments,PPE016 Sterile examination or surgical gloves,"Examination Gloves Nitrile, M",2608415,12860800.0
639,All wcg departments,PPE016 Sterile examination or surgical gloves,"Examination Gloves Nitrile, S",2393,10000000.0
640,All wcg departments,PPE017 2 Layer fabric cloth masks,0,51269188,51269188.0
641,All wcg departments,PPE018 3 Layer fabric cloth masks,0,3862814,3889033.55
642,All wcg departments,PPE018 3 Layer fabric cloth masks,Disposable masks,43125,43125.0
643,All wcg departments,PPE019 Surface sanitisers and disinfectants,0,1026064,1026064.0
644,All wcg departments,PPE019 Surface sanitisers and disinfectants,PPE,261025,261025.0
645,All wcg departments,PPE020 Hand sanitisers and disinfectants,0,109480372,158678489.76
646,All wcg departments,PPE020 Hand sanitisers and disinfectants,COVID 19 Screens,142275,247725.36
647,All wcg departments,PPE020 Hand sanitisers and disinfectants,Disinfectant,461127,784646.0
648,All wcg departments,PPE020 Hand sanitisers and disinfectants,Gowns Disposable,4409560,2000000.0
649,All wcg departments,PPE020 Hand sanitisers and disinfectants,Hand Sanitizer,1678948,2516370.0
650,All wcg departments,PPE021 Sanitising of buildings,0,1313040,2021048.04
651,All wcg departments,PPE023 Supply and installation of sanitising stations,0,39675,39675.0
652,All wcg departments,PPE024 Covid 19 stickers and posters,0,44587,1058349.87
653,All wcg departments,PPE024 Covid 19 stickers and posters,Marketing,663697,1004068.41
654,All wcg departments,PPE025 Sanitising spray bottles,0,180506,2251471.3200000003
655,All wcg departments,PPE026 Automated sanitiser dispensers,0,580161,1633695.1600000001
656,All wcg departments,PPE027 Manual sanitiser dispensers,0,39980,39980.0
657,All wcg departments,PPE027 Manual sanitiser dispensers,Stand,0,1013763.05
658,All wcg departments,PPE028 Sanitiser refil for dispensers,0,96538,96537.5
659,All wcg departments,PPE028 Sanitiser refil for dispensers,DECANTING OF LIQUID SANITISER,67500,235200.0
660,All wcg departments,SANITIZE DELFT SOUTH PS - ADM132,0,1350,0.0
661,All wcg departments,SANITIZE ELSBURY PS - ADM121,0,1998,0.0
662,All wcg departments,SANITIZE GATEWAY PS - ADM130,0,1978,0.0
663,All wcg departments,TRANSFER PAYMENTS TO SCHOOL FOR CURRICULUM SUPPORT: ORDER NUMBER,0,6674915,0.0
664,All wcg departments,Telecommunication,0,2623180,15268955.28
665,All wcg departments,Telecommunication,APN services and data package - 12-month subscription,189005,1269456.25
666,All wcg departments,UMMANGALISO PS,0,2218,0.0
667,All wcg departments,UMNQOPHISO PS,0,4096,0.0
668,All wcg departments,USASAZO HS,0,4520,0.0
669,All wcg departments,WALLACEDENE PS,0,4032,0.0
670,All wcg departments,WEST BANK HS,0,1976,0.0
1309,Cape winelands district municipality,--Non-PPE Covid 19 related spend items--,Covid Test,11900,1700.0
1310,Cape winelands district municipality,0,0,0,0.0
1311,Cape winelands district municipality,Human resources-services,0,35190,35190.0
1312,Cape winelands district municipality,Human resources-services,APPOINTMENT OF TEMPORARY TEMPERATURE SCREENERS FOR A PERIOD OF 3 MONTHS,624939,1417500.0
1313,Cape winelands district municipality,Human resources-services,Bargaining Council levy,4406,1188.0
1314,Cape winelands district municipality,Human resources-services,Basic Salary and Wages,815458,0.0
1315,Cape winelands district municipality,Human resources-services,Group Life Insurance,16085,4725.6
1316,Cape winelands district municipality,Human resources-services,Leave Pay,12127,0.0
1317,Cape winelands district municipality,Human resources-services,Skills levy,14685,6068.4
1318,Cape winelands district municipality,Human resources-services,Unemployment Insurance,14685,6068.4
1319,Cape winelands district municipality,Human resources-services,WCA,13510,5600.4
1320,Cape winelands district municipality,Other,15MM REINFORCE HOSEPIPE - 20M for temporary showers provided for the homeless at temporary shelters due to COVID 19 Lockdown,3420,3420.0
1321,Cape winelands district municipality,Other,AAA BATTERIES,14812,14812.0
1322,Cape winelands district municipality,Other,BATTERY S4 669P - 12V 85AH for temporary showers provided for the homeless at temporary shelters due to COVID 19 Lockdown,19800,19800.0
